,titles,replies,views,activity,category
1702,Drawing collaboration (Three way Collab),6,7.2k,Sep '18,collaborations
1703,Artist looking for a Co-Writer (UNPAID),264,417,Sep '18,collaborations
1704,Artist Looking for Writer for Webtoon,6,383,Sep '18,collaborations
1705,[Unpaid] Writer looking for an artist to collaborate on a manga style project,250,462,Sep '18,collaborations
1706,"Artist seeking writer for short webtoon (Unpaid, Open)",1,677,Sep '18,collaborations
1707,Writer looking for Artist (Unpaid/ Open),130,379,Sep '18,collaborations
1708,Writer looking for artist. Unpaid,3,2.1k,Sep '18,collaborations
1709,[unpaid] Male Voice Over with experience looking to help with a project!,187,231,Sep '18,collaborations
1710,(STILL OPEN)Hello There Webtoon Script Writer looking for an editor (unpaid for now),7,590,Sep '18,collaborations
1711,Open call for Fanart / Guest page (unpaid),303,295,Sep '18,collaborations
1712,Assistance in uploading pages on our webiste [ PAID ] CLOSED!,14,329,Sep '18,collaborations
1713,Writer/Artist looking for another Artist/Writer to help me create my manga,479,423,Sep '18,collaborations
1714,Writer looking for artist to make a simple comic/manga out of my story. Unpaid (hobby),1,251,Sep '18,collaborations
1715,Long term projects with teams,146,491,Aug '18,collaborations
1716,Want to make a banner with action/adventure themed character collab,4,502,Aug '18,collaborations
1717,Comic trailer services,221,297,Aug '18,collaborations
1718,I want to Advertise on your webcomic (Paid),12,921,Aug '18,collaborations
1719,Webcomics 2019 Class PICTURE,369,1.7k,Aug '18,collaborations
1720,Comic Trailers Made for You! (OPEN),1,2.6k,Aug '18,collaborations
1721,Cross promotion for sci fi/adventure/post apocalyptic comics!,159,424,Aug '18,collaborations
1722,Free Promotion Trade,12,306,Aug '18,collaborations
1723,[unpaid] Artist looking for a writer (50/50 split revenue)-CLOSED,428,595,Aug '18,collaborations
1724,Looking for an editor for my novel [BL] [Paid/Unpaid] (Closed),3,365,Aug '18,collaborations
1725,Artist looking for Writer/BG Artist! Longterm Project SuperHero/Action (Closed) Webtoon (Unpaid/Paid),149,466,Aug '18,collaborations
1726,Looking for writer (Unpaid),2,449,Aug '18,collaborations
1727,Looking for an artist for Webtoon,136,463,Aug '18,collaborations
1728,Looking for an artist for a 2020 project (payment described),2,597,Aug '18,collaborations
1729,Looking for artist who is comfortable with BL (willing to pay) [Closed],165,411,Aug '18,collaborations
1730,"[Closed, unpaid] Artist Here! Looking for Writiers to Collab With <3 (webcomics, webtoons, cover art etc.)",11,895,Aug '18,collaborations
1731,[Unpaid] Writer seeking artist for a thumbnail and series banner,340,227,Aug '18,collaborations
1732,Writer Seeking Artist. (Paid),3,411,Aug '18,collaborations
1733,Artist looking for writer for oneshot [Unpaid],225,775,Aug '18,collaborations
1734,(closed) needed,3,296,Aug '18,collaborations
1735,"Writer Looking to Collaborate with Artist - (unpaid, just getting started)",379,807,Aug '18,collaborations
1736,[Closed]Writer Looking for Artist (Unpaid~but hope that it will become paid),11,648,Aug '18,collaborations
1737,I will draw your short comic for FREE,583,351,Aug '18,collaborations
1738,Artist look for a Writter for simple webcomic Collab (Unpaid),3,751,Jul '18,collaborations
1739,Artist is looking for a Writer (free collaboration or paid work),200,2.0k,Jul '18,collaborations
1740,In Search of a Co-Creator/Artist,2,499,Jul '18,collaborations
1741,[Unpaid] Writer looking for an Artist. (Romance),163,522,Jul '18,collaborations
1742,The artist is looking for assistants (BG artist) PAID,2,688,Jul '18,collaborations
1743,ISO Guest Artists/Writers (Unpaid),208,499,Jul '18,collaborations
1744,Looking for Screentone/Greyscale Assistant [PAID],3,452,Jul '18,collaborations
1745,Chibi Harem Comedy Consultant (Paid),222,562,Jul '18,collaborations
1746,Writer giving away his skills!,1,645,Jul '18,collaborations
1747,Writer seeking artist for fantasy graphic novel (split 50/50 revenue) (Closed),164,663,Jul '18,collaborations
1748,PAID Long-Term Comic Book Collaboration,14,502,Jul '18,collaborations
1749,[Casual] Anyone interested in exploring new techy-storytelling projects?,394,590,Jul '18,collaborations
1750,Can someone help me with my 4 page Fantasy Comedy comic?,21,746,Jul '18,collaborations
1751,Artist looking for writer (unpaid/OPEN) Credited for the writing and linked in description,495,494,Jul '18,collaborations
1752,Turning YOUR real life stories to into a Comic/Webtoon!,4,1.1k,Jul '18,collaborations
1753,Tapas Character Colosseum! (OC Fight Club),228,6.9k,Jul '18,collaborations
1754,Autism Acceptance week comic project 2019- entries due March 20!,20,2.9k,Jul '18,collaborations
1755,Jekyll and Hyde YOUR Way Webiversary Contest!,272,457,Jul '18,collaborations
1756,Advertise comic commissions! [REPRISE],16,1.5k,Jul '18,collaborations
1757,Looking for an artist for paid short and long term work,367,933,Jul '18,collaborations
1758,Looking for a production assistant to help with converting my pages to the tapas/webtoon format (paid),2,618,Jul '18,collaborations
1759,Writer Seeking Artist (Closed),198,411,Jul '18,collaborations
1760,Artist collab for one episode (unpaid),2,878,Jul '18,collaborations
1761,Beginner Writer Looking for an Artist to work with (unpaid at the beginning),151,384,Jul '18,collaborations
1762,Coloring assistant needed (unpaid),7,540,Jul '18,collaborations
1763,Looking for amateur author to collaborate on fantasy novel,313,511,Jul '18,collaborations
1764,Big comic collab,3,602,Jul '18,collaborations
1765,Hi. I would like to collab with someone (Unpaid for a comic),192,1.2k,Jul '18,collaborations
1766,Seeking Artist & Editor Collaboration,8,436,Jul '18,collaborations
1767,Looking for an Artist to work with,268,423,Jul '18,collaborations
1768,Artist looking for a Writer (free),6,678,Jul '18,collaborations
1769,Writer Looking For Artist (unpaid) For BL/ Psychological Trauma/ Sort of Futuristic,227,849,Jul '18,collaborations
1770,Writer looking for an artist(UNPAID),1,711,Jun '18,collaborations
1771,Ready for a comic? ( Unpaid ),180,402,Jun '18,collaborations
1772,Writer looking for an Artis to make a Sonic Fan Comic based on a Sonouge Fanfiction Story (UNPAID),93,405,Jun '18,collaborations
1773,Reviving an ongoing series need help! (Payment described),1.8k,621,Jun '18,collaborations
1774,Writing Team seeking extra Writer (unpaid),11,650,Jun '18,collaborations
1775,"Artist Wanted for a Short, Fantasy Project (Closed)",467,589,Jun '18,collaborations
1776,Looking for Writer for Witch Comic(Closed),8,461,Jun '18,collaborations
1777,Simple Artwork needed,620,991,Jun '18,collaborations
1778,Marvel Fan Fiction Comic/Manga Coloboration-Unpaid,1,338,Jun '18,collaborations
1779,Sparky Tribute 2019,134,303,Jun '18,collaborations
1780,Long-Term Comic Collab (Split Profit),2,556,Jun '18,collaborations
1781,Advice on starting collab half way through comic?,166,417,Jun '18,collaborations
1782,Artist looking for Writer for near-dead comicstrip,9,580,Jun '18,collaborations
1783,Artist looking for a writer - (unpaid),406,714,Jun '18,collaborations
1784,Manga collaboration - artist & editor needed (unpaid),2,454,Jun '18,collaborations
1785,I’m Still Going to Make a Banner/Thumbnail or Logo for Your Novel/Comic for FREE (CURRENTLY OPEN),173,1.3k,Jun '18,collaborations
1786,Looking for long time partner 2 animate music *Paid,1,608,Jun '18,collaborations
1787,Writer Looking For Artist Collaboration (Unpaid),144,305,Jun '18,collaborations
1788,What if there was a Tapas themed amusement park?,9,775,Jun '18,collaborations
1789,Young Artist looking for a writer to collaborate with,287,672,Jun '18,collaborations
1790,Looking for someone to color a comic page [PAID]CLOSED,4,431,Jun '18,collaborations
1791,Free translation and additional income for your comic,196,343,Jun '18,collaborations
1792,Gghgfznxbcbjbcjsbjcsjbcjs,4,1.4k,Jun '18,collaborations
1793,Indie Studio Looking to publish Comics for Free,273,363,May '18,collaborations
1794,Looking for Artist for a Book Cover or Thumbnail (Artist found),8,412,May '18,collaborations
1795,Writer looking for an artist and colorist to collab on an EPIC sci-fi/fantasy mumbo-jumbo,309,421,May '18,collaborations
1796,Tapas Formal Dance,2,595,May '18,collaborations
1797,Writer seeking other writer (unpaid),180,451,May '18,collaborations
1798,Lets write a story part 3!,11,801,May '18,collaborations
1799,Looking for artist (unpaid) but… (closed),396,505,May '18,collaborations
1800,(CLOSED) Artist looking for an artist to collab with for a short story test,13,451,May '18,collaborations
1801,Public Coloring Book,298,519,May '18,collaborations
1802,Bad pick up lines part 2!,6,377,May '18,collaborations
1803,Ocult Sigil Drawing is Needed (Unpaid),190,468,May '18,collaborations
1804,Writer Looking For Artist to Collaborate with Cute Boy Hunting (artist found),3,594,May '18,collaborations
1805,Writer Looking For An Artist For My Story InviHeart (artist found),196,855,May '18,collaborations
1806,Looking to make something in the vein of Homestuck (PAID UPFRONT),33,932,May '18,collaborations
1807,Writer looking for illustrator to help with comic,2.0k,426,May '18,collaborations
1808,(CLOSED) Artist looking for artist to collab with on a comic,10,514,May '18,collaborations
1809,Need WRITER for a short story,872,1.1k,May '18,collaborations
1810,Writer looking for artists to collaborate with!,5,385,May '18,collaborations
1811,Novel Content Editor Needed [paid] [GL],2.2k,537,May '18,collaborations
1812,"BS Here, BS There, BS Everywhere",16,1.2k,May '18,collaborations
1813,Writer seeking artist for yaoi manga,370,289,May '18,collaborations
1814,Writer and Artist looking for Colorist,0,541,May '18,collaborations
1815,Writer looking for an artist for a one-shot: That Beautiful Melody (Unpaid),173,321,May '18,collaborations
1816,(Resolved IDK how to Delete),45,381,May '18,collaborations
1817,Be careful for scammers. But I was lucky,528,1.0k,May '18,collaborations
1818,Unpaid artwork needed (found),12,353,May '18,collaborations
1819,Thread Closed(Closed),174,496,May '18,collaborations
1820,Anyone looking for a manga artist? (On hold),6,3.3k,May '18,collaborations
1821,Making music for free,222,282,May '18,collaborations
1822,I am an artist seeking another artist,10,468,May '18,collaborations
1823,Artist looking for BL writer (unpaid),595,468,May '18,collaborations
1824,Tapas CLASS PICTURE (insert your MC in the picture),13,18.3k,May '18,collaborations
1825,Character design (not payed as of now),606,240,May '18,collaborations
1826,Writer looking for Artist (fantasy & unpaid),13,395,May '18,collaborations
1827,Artist looking for a writer (unpaid),493,965,May '18,collaborations
1828,"Writer, Looking for an Artist for Comedic Zombie Apocalypse Comic Short (BARELY PAID)",6,235,May '18,collaborations
1829,Looking for webtoon writer (unpaid)(writer found),223,589,May '18,collaborations
1830,New opinion from artists. Potential webtoon? Or no?,1,675,May '18,collaborations
1831,Writer Looking for an Artist with a Story,185,425,May '18,collaborations
1832,Artist looking to collaborate with writer (CLOSED),3,378,Apr '18,collaborations
1833,The Never Ending Story Game (All Welcome),313,306,Apr '18,collaborations
1834,Need someone who can do character designs! (Paid work),3,871,Apr '18,collaborations
1835,Co-create ( someone artistic),359,425,Apr '18,collaborations
1836,Artist Wanted for a Simple Anime Girl(Paid),7,876,Apr '18,collaborations
1837,Please help me with coloring (Unpaid),239,461,Apr '18,collaborations
1838,The Rise of the Revenge of the Return of PupTeamEpic,9,665,Apr '18,collaborations
1839,In need of of an artist (volunteers wanted- no pay),337,444,Apr '18,collaborations
1840,Artbook Collab Project | Sweet lolita/Pastel/Harajuku Theme (PAID),2,622,Apr '18,collaborations
1841,Artist looking for writer WITH TIME (UNPAID) [FOUND],265,626,Apr '18,collaborations
1842,FREE artist for YOUR novel cover (5 slots open),11,404,Apr '18,collaborations
1843,"Looking for a writer, oneshot (done)",240,1.2k,Apr '18,collaborations
1844,Writer looking to get help for his Artist,8,462,Apr '18,collaborations
1845,Manga artist looking for writer (WRITER FOUND),324,890,Apr '18,collaborations
1846,[NSFW] [Rev Share] Monster Girl’s Tamer RPG maker project,1,1.1k,Apr '18,collaborations
1847,Writer Looking for Artist(s) (unpaid),161,318,Apr '18,collaborations
1848,Looking for Writer!(gone missing),4,1.9k,Apr '18,collaborations
1849,PupTeamEpic 2 Sign up and planning,243,3.9k,Mar '18,collaborations
1850,I’ll make a thumbnail for your novel for FREE! (Open),1,1.4k,Mar '18,collaborations
1851,Need cameos for my comic… read first,160,3.1k,Mar '18,collaborations
1852,Cross-Promotion Megathread NOVELS,1,1.2k,Mar '18,collaborations
1853,Looking for artist to work with on a short Comic/Manga [ONE-SHOT] (UNPAID),196,394,Mar '18,collaborations
1854,Artist/Writer seeking co-writer for adult fantasy comic,4,1.0k,Mar '18,collaborations
1855,Writer looking for Artist for Long term NSFW series (Paid),200,918,Mar '18,collaborations
1856,Seeking fantasy manga artist (paid) [closed],5,831,Mar '18,collaborations
1857,Let’s help each other with a one-shot-crossover,163,2.0k,Mar '18,collaborations
1858,Looking for Screentoners/greyscale colorists [PAID/SKILL TRADE],2,558,Mar '18,collaborations
1859,Webcomic script writer looking for artist for short collaboration(ARTIST FOUND),206,668,Mar '18,collaborations
1860,I’m on the hunt for some willing fan artists out there,2,341,Mar '18,collaborations
1861,"Over A Coffee, an anthology [PITCHES CLOSED]",169,7.3k,Mar '18,collaborations
1862,Artist seeking Partner Artist for Webcomic!,6,788,Mar '18,collaborations
1863,ARTIST needed for BL! (Paid by profit),207,1.3k,Mar '18,collaborations
1864,[PAID BY PROFITS] Manga artist looking for experienced writer to collab with,2,1.7k,Mar '18,collaborations
1865,Artist looking for Writer (Unpaid?),180,2.1k,Mar '18,collaborations
1866,Writer looking for an artist for the upcoming Webtoon contest,2,978,Mar '18,collaborations
1867,Looking for Artist and Editor,281,520,Mar '18,collaborations
1868,Writer looking for Webtoon artist collab! (paid),3,1.1k,Mar '18,collaborations
1869,Cartographer Needed (paid),376,381,Mar '18,collaborations
1870,Custom Major Arcana Tarot Cards (PAID),2,576,Mar '18,collaborations
1871,Looking for anime/manga artist for slice of life story (print and digital),267,546,Mar '18,collaborations
1872,Webcomic Charity Zine – You’re invited!,2,1.3k,Mar '18,collaborations
1873,Drawing a Chibi (Paid),180,428,Mar '18,collaborations
1874,Looking for collaborators (rev share/unpaid),10,600,Mar '18,collaborations
1875,Looking for artists to collaborate on a developing text/music project,428,466,Feb '18,collaborations
1876,Very Big Collaboration Idea (comic + lit),1,1.2k,Feb '18,collaborations
1877,Need illustrator for children’s/YA story about NZ flies! (Unpaid),181,232,Feb '18,collaborations
1878,Artist in need of writer for action comic!,1,477,Feb '18,collaborations
1879,Need help with animation pilot (unpaid),181,287,Feb '18,collaborations
1880,Artist need…for “The Greatest Janitor in the Universe” (UNPAID) (OPEN),3,520,Feb '18,collaborations
1881,Looking for artist(s) writer(s) marketing team for long-term webtoon (UNPAID),211,528,Feb '18,collaborations
1882,Cross Promotion (Scifi Fantasy Novels),1,521,Feb '18,collaborations
1883,Looking for Inkers / Inker (Paid?),141,898,Feb '18,collaborations
1884,Would anyone be willing to create a unique book cover?,4,636,Feb '18,collaborations
1885,Writer looking for Artist for an encyclopedia of supernatural creatures,203,1.1k,Feb '18,collaborations
1886,Writer looking for Artist for Children’s comic/Picture Book,3,974,Feb '18,collaborations
1887,Writer looking for Artist (partner) for webtoon,209,1.6k,Feb '18,collaborations
1888,Super Hero Comic Artist Looking for writer and Assistant artist! (Un-Paid),3,609,Feb '18,collaborations
1889,Artist needed for WebComic! (Paid with full details),203,931,Feb '18,collaborations
1890,Looking to start a new webtoon comic. Need help with art (paid),12,687,Feb '18,collaborations
1891,Artist Looking For Writer~ BL/Yaoi 18+ [Closed],489,1.8k,Feb '18,collaborations
1892,OC Commission- CLOSED,7,582,Feb '18,collaborations
1893,Looking for an Artist for my Novel (Comic),406,469,Feb '18,collaborations
1894,Author looking for an artist (partnership),2,776,Feb '18,collaborations
1895,Writer looking for Artist for Supernatural Romance Comic,303,527,Feb '18,collaborations
1896,[Unpaid] Writer looking for artist and another writer (so team)for my one shot comic,3,561,Feb '18,collaborations
1897,Looking For Another Writer to Join the Team,423,389,Feb '18,collaborations
1898,Looking for Work / Need “Exposure”,13,446,Jan '18,collaborations
1899,Artist looking for partner writer (UNPAID) (CLOSED),852,713,Jan '18,collaborations
1900,New Written Story Commission (NSFW) (CLOSED),6,974,Jan '18,collaborations
1901,Manga artist with diploma is looking for a screenwriter (for hire),262,591,Jan '18,collaborations
1902,Experienced Writer looking to work with a partner (Artist) (Payment info bottom of description),1,545,Jan '18,collaborations
1903,Writing Commissions Hub,153,719,Jan '18,collaborations
1904,Looking For An Artist to Make a Tapas Thumbnail [Closed.],5,415,Jan '18,collaborations
1905,Make a tapas review comic with all the comunity!,351,234,Jan '18,collaborations
1906,Culture Exchange!,3,3.5k,Jan '18,collaborations
1907,Novel Cross-Promotion Thread,150,7.0k,Jan '18,collaborations
1908,Artist/Cowriter Needed For Visual Novel Kind-Of-Thing Collab (Unpaid),12,349,Jan '18,collaborations
1909,Lets make Backstories!,461,290,Jan '18,collaborations
1910,[paid] Story editor (Filled),1,456,Jan '18,collaborations
1911,Can you draw a manga for me?,146,1.2k,Jan '18,collaborations
1912,Need Artists for a well developed Manga Series (Paid/Unpaid),4,861,Jan '18,collaborations
1913,Artists for one-off stories with our characters!,472,327,Jan '18,collaborations
1914,Cross promote with me?- Slice of Life/LGBTQ/Romance Comics!,2,792,Jan '18,collaborations
1915,Might need an unpaid editor/consistent feedback guy on my webcomic and novel. (Unpaid.),218,555,Jan '18,collaborations
1916,Need Character Art! (Paid),0,618,Jan '18,collaborations
1917,TAPAS Character Fight Club,233,11.1k,Jan '18,collaborations
1918,BL Cross Promotion,2,2.5k,Jan '18,collaborations
1919,Shipping Art Trades,302,1.6k,Dec '17,collaborations
1920,Looking to form a team of writers and artists to create an amazing webtoon (unpaid),4,722,Dec '17,collaborations
1921,Looking for a writer and artist (no pay),242,780,Dec '17,collaborations
1922,Wanna form a team with me? 😊,1,2.2k,Dec '17,collaborations
1923,Anyone Interested in Some Editing Help? (Free),225,232,Dec '17,collaborations
1924,Looking for a big fun collabration,16,290,Dec '17,collaborations
1925,Looking for a skilled artist (Paid)(found one!),1.6k,639,Dec '17,collaborations
1926,Anyone wanna collab?,2,1.8k,Dec '17,collaborations
1927,How to Get an Artist (While Broke),545,724,Dec '17,collaborations
1928,"Fantasy Pixel Art Collab. (You give me a scene, I’ll draw it)",6,979,Dec '17,collaborations
1929,Writer looking for an artist for a Webtoon project,1.4k,590,Dec '17,collaborations
1930,Artist looking for writer for short story,4,481,Dec '17,collaborations
1931,Original comic idea looking for artists!,256,504,Dec '17,collaborations
1932,Collaboration for Graphic Novel - Burn My Shadow,4,262,Dec '17,collaborations
1933,Looking for an artist for a new series in 2019! (PAID),239,619,Dec '17,collaborations
1934,Artist looking for writer for webtoon(Unpaid),7,369,Dec '17,collaborations
1935,A free sign-model for your comic,216,828,Dec '17,collaborations
1936,Aikonia – Trading Guest Pages!,5,287,Dec '17,collaborations
1937,Artist Offering Services,370,614,Dec '17,collaborations
1938,The Best Joke In The World Ever,2,1.0k,Dec '17,collaborations
1939,ISO Collaborators for my web comic (UNPAID),215,393,Dec '17,collaborations
1940,(Offer is closed already found an artist) Butterfly of Stars & Waiting Under the Stars,3,539,Nov '17,collaborations
1941,Artist for short comedy comic collaboration (unpaid),233,314,Nov '17,collaborations
1942,Artist looking for project,1,388,Nov '17,collaborations
1943,Writer Looking for an Artist For Butterfly of Stars One-Shot (Unpaid),489,831,Nov '17,collaborations
1944,Guest Comic Trade,1,519,Nov '17,collaborations
1945,Looking for artists/writers to help with our Comic/game [profit sharing],177,633,Nov '17,collaborations
1946,Looking for BL writer (unpaid),6,844,Nov '17,collaborations
1947,My Manga Comic Ideas - Up For Grabs,219,652,Nov '17,collaborations
1948,Public collaboration: Post your unfinished art here,1,2.7k,Nov '17,collaborations
1949,Spirit War - Manga Comic Project - Unpaid,149,402,Nov '17,collaborations
1950,Looking for writer to collaborate for incubator program,1,486,Nov '17,collaborations
1951,Need artist for collaboration on webtoon [UNPAID],192,1.3k,Nov '17,collaborations
1952,Artist looking for a project,17,496,Nov '17,collaborations
1953,A Short Collab if anyone is interested,425,388,Nov '17,collaborations
1954,Artist looking for webcomic artist collaboration,20,560,Nov '17,collaborations
1955,Any Artist Interested in Working with me on a Huge Series I’ve Planned?,510,410,Nov '17,collaborations
1956,Artist looking for writer (UNPAYED),1,1.1k,Nov '17,collaborations
1957,Let’s make a comic,167,1.4k,Nov '17,collaborations
1958,Looking for some TypeSetting Practice ~ give me some work,3,308,Oct '17,collaborations
1959,Let’s play pictionary! (Closed),265,1.4k,Oct '17,collaborations
1960,Someone to design a logo for my comic! (closed),3,523,Oct '17,collaborations
1961,Guest comics/art [Unpaid],188,469,Oct '17,collaborations
1962,[Currently CLOSED For Session 1] Trying To Make A Big Writer Group,1,1.2k,Oct '17,collaborations
1963,Looking for Artist for Long-term Hero Comic Series (Paid/Unpaid),169,598,Oct '17,collaborations
1964,Want to take your work to the next level?,13,351,Oct '17,collaborations
1965,Editing services in exchange for artwork for my novel!,504,443,Oct '17,collaborations
1966,Write a story with me ~,3,613,Oct '17,collaborations
1967,LOOKING FOR INKER/PERSON DRAWER (Unpaid),264,690,Oct '17,collaborations
1968,Artist Looking for A Writer and Storyboard artist,7,1.2k,Oct '17,collaborations
1969,Tl;dr Artist looking for a writer for short story [closed],275,915,Oct '17,collaborations
1970,Let me draw your characters! (Closed),3,1.4k,Oct '17,collaborations
1971,12 days of tapas Christmas,456,1.8k,Oct '17,collaborations
1972,Cross Over Comic – Holiday Collab (Signups open until NOVEMBER 10),0,1.2k,Oct '17,collaborations
1973,Update on the community comic project,835,541,Oct '17,collaborations
1974,A Comic Artist Wanted (No Payment Involved) (Now Closed),6,518,Oct '17,collaborations
1975,Fanarts exchange,468,1.2k,Oct '17,collaborations
1976,How to make a good collaboration or partnership offer - GUIDE,1,4.8k,Oct '17,collaborations
1977,Looking For an Artist to Collab with (UNPAID),160,407,Oct '17,collaborations
1978,"I think I’ll go for a fan art trade, too",32,298,Oct '17,collaborations
1979,A Casual Artist Looking for a Casual Writer (unpaid) [CLOSED],856,1.4k,Oct '17,collaborations
1980,Looking for a collab artist for a story (UNPAID),6,600,Oct '17,collaborations
1981,Looking for an artist to collab on BL comic,324,691,Oct '17,collaborations
1982,Collaboration: what to look out for,5,2.6k,Oct '17,collaborations
1983,Artist looking for nsfw writer (unpaid),311,687,Oct '17,collaborations
1984,May Need A Writer,1,721,Oct '17,collaborations
1985,Video Game Developer looking for Writer (CLOSED),172,1.5k,Oct '17,collaborations
1986,Ummmma. ..if you have spare time then let’s work together (Unpaid),5,646,Oct '17,collaborations
1987,Amateur artist looking to improve her skills,563,830,Sep '17,collaborations
1988,Writer looking for an Artist on a Forest of the Blue Skin Doujinshi project (CLOSED),166,1.6k,Sep '17,collaborations
1989,Writer looking for an Artist (Unpaid),1.6k,671,Sep '17,collaborations
1990,(Unpaid) Writer searching for partnership with Artist!,3,739,Sep '17,collaborations
1991,Artist looking for a writer to team up(unpaid)(CLOSED),223,670,Sep '17,collaborations
1992,[CLOSE]Offering Cover Art Services [FREE],33,819,Sep '17,collaborations
1993,I can line your sketch for you,887,316,Sep '17,collaborations
1994,Artist looking for writer (BL Webtoon) – CLOSED,2,1.1k,Sep '17,collaborations
1995,Looking for someone to do a cover to my Novel! (Unpaid),214,318,Sep '17,collaborations
1996,Any Manila/ Philippines-based Artists and Colorists? (Paid),5,484,Sep '17,collaborations
1997,I will draw your webcomic,313,753,Sep '17,collaborations
1998,Fan art + Fan fics = Fun Fan Trade (temporary title),36,2.3k,Sep '17,collaborations
1999,"My 150th subscriber will get 1,000 ink! o.o and more!",451,617,Sep '17,collaborations
2000,Anyone looking for a TYPESETTER and/or COLORIST?,4,358,Sep '17,collaborations
2001,Looking to commission a one-page comic Horror / Sci-Fi short (PAID),366,345,Sep '17,collaborations
2002,I’m looking for writing jobs!,0,512,Sep '17,collaborations
2003,Give me Ink I give you double! :D,334,1.3k,Sep '17,collaborations
2004,Give me INK and I’ll give you DOUBLE back!,3,1.3k,Sep '17,collaborations
2005,I need a writer to write my comic (ill draw btw),766,442,Sep '17,collaborations
2006,Let me draw your young Oc’s ✏ (CLOSED),15,1.3k,Sep '17,collaborations
2007,[Unpaid] In need for an artist to do a banner for a light novel,715,447,Sep '17,collaborations
2008,[Unpaid] Writer looking for a manga/comic artist for a one-shot,1,475,Sep '17,collaborations
2009,Advertise comic commissions!,369,412,Aug '17,collaborations
2010,Writer need a manga/comic artist for a story,14,851,Aug '17,collaborations
2011,Team Up? It’s story about supernatural stuffs and a little gay romance (UNPAID),222,413,Aug '17,collaborations
2012,Looking for An Artist for a Novel Cover (Closed),8,802,Aug '17,collaborations
2013,Translators wanted. (again),346,1.7k,Aug '17,collaborations
2014,Open call for GUEST COMICS! [Unpaid],14,1.5k,Aug '17,collaborations
2015,ROYAL: Calling for Questions! (Q&A),394,659,Aug '17,collaborations
2016,Writer looking for an artist for webcomic {unpaid},8,615,Aug '17,collaborations
2017,Is anyone interested in a no-profit type of collaboration?,368,373,Aug '17,collaborations
2018,Group Looking For Drafter! (Paid),7,551,Aug '17,collaborations
2019,Let’s all write a tale in 20 word posts!,260,1.2k,Aug '17,collaborations
2020,Someone wants to do a collab with me on something?,21,712,Aug '17,collaborations
2021,Artist looking to draw (looking for writer too!) (CLOSED),1.5k,1.3k,Aug '17,collaborations
2022,Who would be willing to be a artist for my web comic i want to start? (CLOSED TAKEN BY *SENKZOMBIE*),20,477,Aug '17,collaborations
2023,Writer looking for Partner,708,723,Aug '17,collaborations
2024,"Writer with oneshot comic, looking for artist [UNPAID](CLOSED)",1,409,Aug '17,collaborations
2025,Artist looking for smut comic script writer! (Unpaid),199,482,Aug '17,collaborations
2026,GUEST COMICS WANTED! (Unpaid) CLOSED,4,520,Aug '17,collaborations
2027,(PAID) Comic artist for hire,232,712,Aug '17,collaborations
2028,Writer looking for artist for webtoon comic,3,6.5k,Jul '17,collaborations
2029,Artist looking to draw characters! (Closed),594,974,Jul '17,collaborations
2030,Red Lilies Revival - Artist Collab Wanted - Paid - Yuri/Fantasy/Steampunk,5,546,Jul '17,collaborations
2031,Are there actually artists in search of writers?,346,4.1k,Jul '17,collaborations
2032,Colorist looking for a project! Any interested inkers out there?,3,297,Jul '17,collaborations
2033,Looking for artist collaborator for new sci-fi anthology series comics - paid,552,1.3k,Jul '17,collaborations
2034,Writer Looking to Collab with artist on new comic,12,726,Jul '17,collaborations
2035,Looking for artists (for paid work),200,739,Jul '17,collaborations
2036,Cross-promotion thread pt 2,13,479,Jul '17,collaborations
2037,A Cameo Casting Call Megathread?,342,406,Jul '17,collaborations
2038,I might be a tad bit biased but,18,490,Jul '17,collaborations
2039,Interested in illustrating a short visual novel? [FILLED],326,901,Jul '17,collaborations
2040,Looking for someone to create comics with?,16,866,Jul '17,collaborations
2041,Would anyone be interested in giving feed back on a script?,384,327,Jul '17,collaborations
2042,Artist looking for Writer [PAID],5,1.1k,Jul '17,collaborations
2043,Artist! I’m looking for a writer for webcomic (closed for now!),154,592,Jul '17,collaborations
2044,Here’s a Short Romantic Comedy Storyboard - feel free to use it!,1,565,Jun '17,collaborations
2045,Looking to Grow Our Team (Unpaid),164,576,Jun '17,collaborations
2046,Cross-promoting on Webtoon: share your Romance webcomic,6,586,Jun '17,collaborations
2047,Artist looking for a story to draw,234,2.5k,Jun '17,collaborations
2048,"Artist needed for cover commission (paid, yo) [CLOSED]",3,1.2k,Jun '17,collaborations
2049,Seeking artist for comic (CLOSED),179,759,Jun '17,collaborations
2050,Manga Artist: Offer my PAID service,3,624,Jun '17,collaborations
2051,Worldbuilding Help,236,472,Jun '17,collaborations
2052,Looking for cover art (paid),11,1.1k,Jun '17,collaborations
2053,Genesis Girl looking for Cross Promo Partner,274,419,Jun '17,collaborations
2054,Comic writer looking for artist,30,517,Jun '17,collaborations
2055,Looking for Translators,699,2.8k,Jun '17,collaborations
2056,Language Translation & Artists Collaboration,4,579,Jun '17,collaborations
2057,I would like a writing partner for a new project,202,515,Jun '17,collaborations
2058,Writer lookig for an artist to illustrate a webcomic based in Old west/fantasy style,3,546,Jun '17,collaborations
2059,Looking for a art buddy/writier (Future Pay),261,569,Jun '17,collaborations
2060,Writer looking for artist for potential long-term series (Split profits pay) (CLOSED),2,489,Jun '17,collaborations
2061,Writer Seeking Artist for Webcomic (Unpaid),202,615,May '17,collaborations
