,titles,replies,views,activity,category
4070,Name my charcter,99,810,Feb '17,off topic
4071,Tapas branded luggage?!?!,2.4k,1.1k,Feb '17,off topic
4072,Christmas/New Years Episodes,8,1.4k,Feb '17,off topic
4073,Post your favorite page from your comic,302,2.7k,Feb '17,off topic
4074,Looking for the name of a webtoon I read,11,513,Feb '17,off topic
4075,2018 Comicraft New Year font sale,497,468,Feb '17,off topic
4076,#netcomix Create a netflix show out of your comic :D,16,2.6k,Feb '17,off topic
4077,Too many undos in SAI,487,5.1k,Feb '17,off topic
4078,Feels like both Tap and Line are quite quiet at the moment?,51,1.9k,Feb '17,off topic
4079,Tips or suggestions for creating a new webcomic,1.8k,1.6k,Feb '17,off topic
4080,When do you post a webcomic?,3,773,Feb '17,off topic
4081,Just dropping by to say Happy New Year!,236,481,Feb '17,off topic
4082,My new video: MALE + MUSCLE + GUTPUNCH + BEARHUG = LOCO FLEX # 82,83,727,Feb '17,off topic
4083,"New Inappropriate, NSFW comedy comic because why not?",1.7k,279,Feb '17,off topic
4084,Create a 1 hour comic page Hashtag,9,987,Feb '17,off topic
4085,Last Adrenaline Shots Page of the Year!,446,227,Feb '17,off topic
4086,Should multipl social media accounts have the same art?,21,912,Feb '17,off topic
4087,Anyone here know how to Index on TV Tropes?!?!?!?!,746,305,Feb '17,off topic
4088,New Year Plans!,29,2.1k,Feb '17,off topic
4089,@comic readers: crossposting fatigue?,855,731,Feb '17,off topic
4090,What are your most and least popular Patreon rewards?,8,883,Feb '17,off topic
4091,So I’ve started a vertical version of my Horror Comedy Saturday Night Seance,291,609,Feb '17,off topic
4092,Undertale Story/Comic possibly,40,429,Feb '17,off topic
4093,Artist looking for writer for psychological horror comic,958,1.1k,Feb '17,off topic
4094,Doki Doki Literature Club is a fun game (Spoilers),14,2.0k,Feb '17,off topic
4095,Share Your Research and Resources,473,1.3k,Feb '17,off topic
4096,Share your Christmas Episode,8,810,Feb '17,off topic
4097,Post Your Festive Wishes Pages / Images here - Have a Monstrously Good Christmas from Adrenaline Shots!,333,1.8k,Feb '17,off topic
4098,"Merry Christmas, forums!",8,1.4k,Feb '17,off topic
4099,Tipping vs Patreon,372,764,Feb '17,off topic
4100,Formatting Question - Help!,26,480,Feb '17,off topic
4101,List of sites to notify when you are running a Kickstarter,864,222,Feb '17,off topic
4102,30 subs or less thread~ Post your comic/novel here!,22,2.2k,Feb '17,off topic
4103,The Business of Making Webcomics?,826,4.1k,Feb '17,off topic
4104,Just wanted ti say,0,317,Feb '17,off topic
4105,Free wallpapers up for download,205,516,Feb '17,off topic
4106,My first drawing,22,262,Feb '17,off topic
4107,Wolf Children and Giving,718,469,Feb '17,off topic
4108,How religious is your holidays? What are your traditions?,20,1.5k,Feb '17,off topic
4109,My new video: MALE + MUSCLE + GUTPUNCH + BEARHUG = LOCO FLEX # 81,862,690,Feb '17,off topic
4110,Streaming Those Called Wolf,11,220,Feb '17,off topic
4111,What are you doing for tipping rewards?,426,557,Jan '17,off topic
4112,Post Your Comic Page About the Tipping Event Here!,9,555,Jan '17,off topic
4113,Share your favourite fantasy costume inspo,592,1.5k,Jan '17,off topic
4114,If you could be a deity,17,1.8k,Jan '17,off topic
4115,Drawing yo shit fast (2/2),543,1.4k,Jan '17,off topic
4116,Streaming! Those Called Wolf,19,443,Jan '17,off topic
4117,When your character design is too hard to draw,762,2.0k,Jan '17,off topic
4118,Creation of Tapastic Charity Program,2,743,Jan '17,off topic
4119,OMG I JUST GOT TIPPING! Let’s celebrate the tipping event :D,806,2.1k,Jan '17,off topic
4120,Moving episodes to a new series?,7,275,Jan '17,off topic
4121,I live and breathe drawing,605,365,Jan '17,off topic
4122,Some interesting info about engagement rates,49,741,Jan '17,off topic
4123,STREAMERS! - Post ur info here!,944,413,Jan '17,off topic
4124,Anyone have comics targeted toward adult women?,10,3.0k,Jan '17,off topic
4125,Anyone have unique lettering in their stories?,426,1.7k,Jan '17,off topic
4126,It’s my birthday! (￣ω￣),4,395,Jan '17,off topic
4127,What are some good Fan Fics here?,485,306,Jan '17,off topic
4128,Affording NYC SVA?,7,1.1k,Jan '17,off topic
4129,One Punch-Man Saitama in the Flesh!,376,489,Jan '17,off topic
4130,Webhero Network - Twitter Promotion for Superhero Webcomics,9,762,Jan '17,off topic
4131,Share Someone Else’s Comic,407,2.5k,Jan '17,off topic
4132,The end of swipe city,1,413,Jan '17,off topic
4133,Can any of you help me find a public domain chritmas song,301,689,Jan '17,off topic
4134,Thank-yous: To send or not to send?,70,871,Jan '17,off topic
4135,Influence and Inspiration Moodboards,1.5k,889,Jan '17,off topic
4136,Is my birthday \o/,23,766,Jan '17,off topic
4137,Most Common Personality Type Amongst Comic Creators,700,9.9k,Jan '17,off topic
4138,"Awful awful week, please be over",9,1.3k,Jan '17,off topic
4139,Help! Can’t buy coins!,1.4k,2.9k,Jan '17,off topic
4140,Battle Angel Alita -opinions,5,1.2k,Jan '17,off topic
4141,"On the bright side, if they repeal net neutrality",579,488,Jan '17,off topic
4142,New Patreon Fees,0,1.9k,Jan '17,off topic
4143,I am finished pls pat me on the back,216,1.4k,Jan '17,off topic
4144,Help! I’m loosing my dad and my home,13,792,Jan '17,off topic
4145,On the case of Patreon,664,743,Jan '17,off topic
4146,100 subs or less thread!,0,4.3k,Jan '17,off topic
4147,I need happy facts/videos,227,1.2k,Jan '17,off topic
4148,How do you manage updates,14,1.2k,Jan '17,off topic
4149,Word limit on novels,493,563,Jan '17,off topic
4150,Being a creator with depression,16,1.8k,Jan '17,off topic
4151,Deleted forum topic,576,2.0k,Jan '17,off topic
4152,Can I get feedback on my script?,2,519,Jan '17,off topic
4153,Some cool comics history,311,235,Jan '17,off topic
4154,Have you ever wanted a theme song for your comic?,2,1.8k,Jan '17,off topic
4155,On intellectual property and digital piracy,276,2.1k,Jan '17,off topic
4156,Does anyone else prefer albums to playlists?,15,801,Jan '17,off topic
4157,I am searching for a comic?,535,671,Jan '17,off topic
4158,Anyone have facebook account?,55,597,Jan '17,off topic
4159,Help with setting up Webtoon Profile,2.1k,678,Jan '17,off topic
4160,“OC Creators” - Discord server community!,12,3.2k,Jan '17,off topic
4161,Show your Comic and Manga!,403,1.6k,Jan '17,off topic
4162,Duck webcomics query,38,963,Jan '17,off topic
4163,Share your drawing music!,1.2k,1.9k,Jan '17,off topic
4164,Stretches so you don’t cramp?,13,838,Jan '17,off topic
4165,Any advice on kickstarter?,416,371,Jan '17,off topic
4166,Inviting others to join in [New Password: Love],0,500,Jan '17,off topic
4167,VIDEOS REVIEWING WEBCOMICS… that I made… yeh,206,2.0k,Jan '17,off topic
4168,Do you talk to anyone about your story before making it?,7,2.4k,Jan '17,off topic
4169,Creators Coin Exchange,388,983,Jan '17,off topic
4170,What makes you love or hate a comic immediately?,0,4.3k,Jan '17,off topic
4171,"What mirrors/hosts do you use, and why?",243,665,Jan '17,off topic
4172,Did anyone else just notice it? (Upload Screen Change),1,521,Jan '17,off topic
4173,Drawing your characters o/ (2/2)(CLOSED),200,952,Jan '17,off topic
4174,What kind of vibe does my gallery give off?,23,654,Jan '17,off topic
4175,Feedback on a short visual novel type thing.(WIP),641,400,Jan '17,off topic
4176,Should i wait to make my comic or do it now?,1,979,Jan '17,off topic
4177,Episode lists on desktop,220,641,Jan '17,off topic
4178,Dashboard Question,13,548,Jan '17,off topic
4179,How about seeing which author we’ve tipped most?,2.0k,359,Jan '17,off topic
4180,What’re the Odd’s?,19,766,Jan '17,off topic
4181,Comic Troubles (Mini Rant) XD,1.2k,400,Jan '17,off topic
4182,Any character Ideas for my comic?,15,705,Jan '17,off topic
4183,Can’t draw but I want to make a comic Help! ;-; - [Images Inside],1.2k,1.9k,Jan '17,off topic
4184,How long did it take you to get to 100 subscribers?,0,2.1k,Jan '17,off topic
4185,Promote your online store?,177,461,Jan '17,off topic
4186,Happy thanksgiving american tapas! what’s everyone makin?,16,773,Jan '17,off topic
4187,Thoughts on my comic script?,15.3k,600,Dec '16,off topic
4188,Looking to commission art,3,1.0k,Dec '16,off topic
4189,Net Neutrality is being REMOVED!?!,200,2.0k,Dec '16,off topic
4190,[Convention] Expozine 2017 MTL 25-26 Nov,13,349,Dec '16,off topic
4191,Anyone here interested in designing a font for me?,503,535,Dec '16,off topic
4192,Personalizing the Tapas Reader Experience,4,601,Dec '16,off topic
4193,Comment Exchange Part TWO!,260,2.0k,Dec '16,off topic
4194,How often do you update your comics?,51,2.5k,Dec '16,off topic
4195,Help me think of a better description?,1.3k,611,Dec '16,off topic
4196,Any Hungary based or Hungarian artists or readers over here,59,381,Dec '16,off topic
4197,Winter clothes for characters?,1.9k,710,Dec '16,off topic
4198,We can tip on PC’s now!,5,1.2k,Dec '16,off topic
4199,Let me sketch your character! (CLOSED),350,1.3k,Dec '16,off topic
4200,Would it be weird if,14,520,Dec '16,off topic
4201,Some of the most nostalgic theme songs?,669,421,Dec '16,off topic
4202,"Tumblr, a good website for comics?",31,883,Dec '16,off topic
4203,Weird missing views on the activity dashboard?,831,245,Dec '16,off topic
4204,Artwork Critque?,0,1.8k,Dec '16,off topic
4205,Storyboard Software,184,799,Dec '16,off topic
4206,The Ever magical Cintiq,16,1.1k,Dec '16,off topic
4207,I’m so confused,409,1.6k,Dec '16,off topic
4208,Hollywood Character Animator / VR Developer / Environment Artist / Classical Music Composer -looking for Challenge!,29,608,Dec '16,off topic
4209,Comics Hangout/Open Studio,4.8k,4.5k,Dec '16,off topic
4210,Stabilizer question!,2,1.3k,Dec '16,off topic
4211,Thin or thick outlines?,214,2.2k,Dec '16,off topic
4212,Cheap Digital Art Laptops?,26,1.3k,Dec '16,off topic
4213,How’s my improvement?,1.0k,687,Dec '16,off topic
4214,Most WTF comment you’ve ever recieved,8,4.2k,Dec '16,off topic
4215,Your favorite short webcomics,506,1.0k,Dec '16,off topic
4216,What made you wanna start (and then keep going?),0,978,Dec '16,off topic
4217,SPECIAL ABILITIY :: Toxic bomb drop | Tapas m.tapas.io,221,375,Dec '16,off topic
4218,Jeremy Polgar Full-Limited Animation Lecture,0,812,Dec '16,off topic
4219,Magical Girl Webcomics?,1.1k,4.7k,Dec '16,off topic
4220,Anyone need a comic to read?,2,576,Dec '16,off topic
4221,Anyone here draws shoujo manga!?,273,1.3k,Dec '16,off topic
4222,Unusual horror short story & people’s thoughts,8,474,Dec '16,off topic
4223,"My Life, My Drawing, and My Story~",307,447,Dec '16,off topic
4224,Who likes fantasy action in comics?,9,630,Dec '16,off topic
4225,What kind of music do you like?,1.3k,1.2k,Dec '16,off topic
4226,I need some solid feedback for my comic- Please!,0,959,Dec '16,off topic
4227,Very Very Short Stories,218,1.6k,Dec '16,off topic
4228,Is Jesus/God in your comic?,4,934,Dec '16,off topic
4229,How long are your chapters? Do they vary by chapter?,378,1.9k,Dec '16,off topic
4230,Pros and Cons-Traditional + Digital art,0,4.0k,Dec '16,off topic
4231,Need help finding a WWII comic,243,547,Dec '16,off topic
4232,Doing comics and art on the side instead of a career?,14,1.5k,Dec '16,off topic
4233,How to determine if something is a “Slice of Life”,950,1.1k,Dec '16,off topic
4234,There’s a new comic creator!,2,1.2k,Dec '16,off topic
4235,Two free ways to support creators,245,1.4k,Dec '16,off topic
4236,What does your profile picture mean?,2,3.7k,Dec '16,off topic
4237,New Retro Sci-Fi Comic!,238,393,Dec '16,off topic
4238,Cydonia’s Comfort Circle,43,316,Dec '16,off topic
4239,Feedback Needed & Appreciated,1.4k,950,Dec '16,off topic
4240,Mystery Novel: Fedora,24,239,Nov '16,off topic
4241,What webcomics do you read outside of Tapas?,3.1k,1.6k,Nov '16,off topic
4242,Opinion on “thanks for subscribing” posts,16,2.9k,Nov '16,off topic
4243,I’m not sure that I understand Tumblr at all… help!,657,1.2k,Nov '16,off topic
4244,Novelists - how many of you have banners?,28,658,Nov '16,off topic
4245,What happened to Halloween? O well here are Christmas cards,1.2k,591,Nov '16,off topic
4246,Do You Show Your Comic to Your Family Members?,1,3.0k,Nov '16,off topic
4247,Clip Studio sale- November 2017,246,736,Nov '16,off topic
4248,Has anyone experimented with Pinterest?,19,464,Nov '16,off topic
4249,Anyone get tired/discouraged around 6 months?,802,1.1k,Nov '16,off topic
4250,The right kind of category for my series,28,734,Nov '16,off topic
4251,What are cool mythological or cryptozoologival creatures that you think would,3.0k,1.5k,Nov '16,off topic
4252,Anyone running a Kickstarter or about to?,6,222,Nov '16,off topic
4253,Respecting Fair Choice for G & PG Series,513,1.2k,Nov '16,off topic
4254,"Anyone run a kickstarter? If so, do you have any tips?",3,634,Nov '16,off topic
4255,"Happy Halloween! Do you make something special (arts or something) for your subsciber? Lemme see lemme see~ And also, I need some name suggestion",315,2.1k,Nov '16,off topic
4256,Please give me some constructive criticism,37,659,Nov '16,off topic
4257,“Too many coins! Why’s it so expensive!” reviews on premium content,5.8k,7.0k,Nov '16,off topic
4258,Struggling to get subscribers,1,996,Nov '16,off topic
4259,CLOSED-Yaoi artist needed 18+,195,402,Nov '16,off topic
4260,New Logo for my Adrenaline Shots Horror & Sci-Fi Anthology series,16,489,Nov '16,off topic
4261,SPECIAL ABILITIY :: Snatch and Grab | Tapas tapas.io,1.1k,227,Nov '16,off topic
4262,Does anyone have resources on speech bubble placement?,5,1.3k,Nov '16,off topic
4263,Anyone do commissions?,304,1.4k,Nov '16,off topic
4264,Any tips for running a successful Patreon page?,6,643,Nov '16,off topic
4265,My first comic is out!,633,608,Nov '16,off topic
4266,Anyone on here able to animate at all? Looking to commission some work,12,470,Nov '16,off topic
4267,Did they just add Coins to PC?,416,1.2k,Nov '16,off topic
4268,What are your Halloween plans?,4,2.1k,Nov '16,off topic
4269,Animal Crossing Pocket Camp,336,673,Nov '16,off topic
4270,Webcomic Community - Past & Present,33,1.2k,Nov '16,off topic
4271,I wanna make Comics…but cannot seem to stay motivated,3.0k,2.8k,Nov '16,off topic
4272,What if Tapas had a mentor program?,0,2.8k,Nov '16,off topic
4273,Has anyone sold prints using Deviantart’s print function?,250,697,Nov '16,off topic
4274,Cameos Needed for the Upcoming Chapter!,1,1.4k,Nov '16,off topic
4275,Web Novels worth posting to Tapas?,271,789,Nov '16,off topic
4276,Share a song from your country!,24,1.2k,Nov '16,off topic
4277,Is there anyway to close or delete a topic if you’re not an admin?,1.0k,427,Nov '16,off topic
4278,Selling T shirts with your artwork and prints on DA,7,316,Nov '16,off topic
4279,Patreon using patron earnings to pay pledges instead of a card/paypal?,471,1.8k,Nov '16,off topic
4280,Tapas Booth in a Box! (A little piece of Tapas at every con),30,2.5k,Nov '16,off topic
4281,Advisable tips for Birth By Creation,1.3k,520,Nov '16,off topic
4282,Full page vs. single panel,22,1.4k,Nov '16,off topic
4283,"Anyone feel like they’re practicing, but not improving, or even getting worse?",740,5.6k,Nov '16,off topic
4284,Do you guys think I should continue Redux this comic?,6,549,Nov '16,off topic
4285,Is Fan Art worth it or ultimatelty self-defeating?,325,1.9k,Oct '16,off topic
4286,"It’s Halloween month, let’s share horror stories",6,746,Oct '16,off topic
4287,What is your favorite underrated series/movie/book/etc that you want to share with everyone?,677,1.7k,Oct '16,off topic
4288,Commissioner/Client Horror Stories?,18,420,Oct '16,off topic
4289,Rate the thumbnail above you!,901,1.0k,Oct '16,off topic
4290,A room for tapas creators on unu.ai!,55,495,Oct '16,off topic
4291,Guess what day it is :D,1.0k,1.3k,Oct '16,off topic
4292,Pls check out our card game :D,19,471,Oct '16,off topic
4293,"Welp, this helps me out a bit",583,504,Oct '16,off topic
4294,What’s the app please help,1,773,Oct '16,off topic
4295,Writers looking for Artist (Unpaid),213,351,Oct '16,off topic
4296,Entries by Tapas Peeps into the Top Web Comics Halloween Contest… Please Support and Like!,2,622,Oct '16,off topic
4297,Where do you expect a comic to be after a year?,252,1.2k,Oct '16,off topic
4298,Multiple creators idea,19,267,Oct '16,off topic
4299,Do you fancy acting a part in a Horror Comedy Series?,541,520,Oct '16,off topic
4300,"OFFICIAL COMIC DUB! Looking for voice actors, possible paid",1,916,Oct '16,off topic
4301,Just for fun: What’s the most ironic thing that’s happened to you!,211,979,Oct '16,off topic
4302,Does anyone know where to buy display cabinets / cases for use at comic conventions?,31,705,Oct '16,off topic
4303,Where to learn HTML/Web design?,853,1.1k,Oct '16,off topic
4304,Spot(s) Open on Private Discord Server,17,408,Oct '16,off topic
4305,Hello! I’m new here! some advice?,610,867,Oct '16,off topic
4306,Who’s up for going on a cryptid hunt with me?!,9,343,Oct '16,off topic
4307,When is the right and wrong time to do a Kickstarter?,475,816,Oct '16,off topic
4308,Link your playlist,16,521,Oct '16,off topic
4309,Need writing help!,541,492,Oct '16,off topic
4310,Comic Websites - Post Your Own Here! And a Question!,29,651,Oct '16,off topic
4311,Places to advertise and what to link to,743,355,Oct '16,off topic
4312,Deleting forum posts,34,318,Oct '16,off topic
4313,Tips for Networking,1.3k,3.6k,Oct '16,off topic
4314,Account matters,0,339,Oct '16,off topic
4315,Another Typical Zombie Comic (But a twist),310,653,Oct '16,off topic
4316,Holding A Contest…or two contests!,32,300,Oct '16,off topic
4317,Can we just get a gallery genre?,912,922,Oct '16,off topic
4318,Question on Pacing,28,541,Oct '16,off topic
4319,Translation Feature,1.2k,433,Oct '16,off topic
4320,Promoting other websites,41,771,Oct '16,off topic
4321,How many subs do people tend to gain per post on Webtoon?,2.9k,4.5k,Oct '16,off topic
4322,I wil draw your characters.. as slugs,20,2.8k,Oct '16,off topic
4323,"I’m playing around with my webpage, can some of you guys check to see if it works okay / is easy to read?",806,384,Oct '16,off topic
4324,What is the Width and Hight for novel covers?,0,323,Oct '16,off topic
4325,Do you ever feel overshadowed by more popular genres/themes?,237,4.2k,Oct '16,off topic
4326,Still looking for critiques on my light hearted comedy comic,15,310,Oct '16,off topic
4327,Stupidly Excited About My New Cover For a Forthcoming Adrenaline Shot Horror / Sci-Fi Story!,480,338,Oct '16,off topic
4328,Picarto Livestream,14,381,Oct '16,off topic
4329,Celebrate your comic’s achievements!,554,2.4k,Oct '16,off topic
4330,My Livestream On Picarto,8,399,Oct '16,off topic
4331,Should novels need less subscribers for tipping?,426,578,Oct '16,off topic
4332,Writers where do suggest to post?,16,732,Oct '16,off topic
4333,How do you set up your desk for comfort?,577,2.6k,Oct '16,off topic
4334,Behind the curtains,51,2.0k,Oct '16,off topic
4335,Establishing Stories,1.3k,1.6k,Sep '16,off topic
4336,"Cluttering the story stream, keeping your readers in the loop",11,611,Sep '16,off topic
4337,Super Excited about the Cover for the TPB of Adrenaline Shots… Check Out a Little Preview - Warning Bit Raunchy!,564,269,Sep '16,off topic
4338,Operatic System - Sci-Fi Story,254,306,Sep '16,off topic
4339,Webcomics Readers Research,3.2k,864,Sep '16,off topic
4340,Let’s play a quote game,7,1.9k,Sep '16,off topic
4341,Best way to reduce size of animated GIFs?,405,744,Sep '16,off topic
4342,Anyone posted on Writer’s cafe?,17,288,Sep '16,off topic
4343,What do imaginary friends look like?,709,1.9k,Sep '16,off topic
4344,Hello~! I’m Ganford and I’m new to Tapas,47,903,Sep '16,off topic
4345,Novels and subs,1.3k,882,Sep '16,off topic
4346,I can’t seem to access “normal” tapas on my phone anymore,16,501,Sep '16,off topic
4347,Have you ever been so moved by a comic that you cried?,654,2.2k,Sep '16,off topic
4348,How busy is your life? aka Work/Education,19,1.7k,Sep '16,off topic
4349,16-Year-Old Amateur Artist Looking For A Writer,609,754,Sep '16,off topic
4350,Novels. To publish as parts or a complete story?,34,528,Sep '16,off topic
4351,Same amount of readers since almost a year,936,1.9k,Sep '16,off topic
4352,Struggling to create? (a question),15,1.1k,Sep '16,off topic
4353,Are .coms still seen as the best website address?,631,640,Sep '16,off topic
4354,How to create interesting content for Youtube?!,14,553,Sep '16,off topic
4355,The gratefulness / happy thread,480,2.2k,Sep '16,off topic
4356,Tapas is down! Time to panic!,39,1.3k,Sep '16,off topic
4357,Does anyone know the mascot’s name?,1.1k,1.3k,Sep '16,off topic
4358,When art makes you square (A debate/discussion),15,1.7k,Sep '16,off topic
4359,Need some help brainstorming a story idea,497,713,Sep '16,off topic
4360,How many years before you get traction,19,1.5k,Sep '16,off topic
4361,Do you get notified when you get noticed by staff?,609,1.5k,Sep '16,off topic
4362,Movie Title Game,40,3.2k,Sep '16,off topic
4363,Need Font Suggestions,1.5k,766,Sep '16,off topic
4364,Have just given Pop Comics a Go,144,837,Sep '16,off topic
4365,Stuck in the middle with… you? Part 2,4.5k,844,Sep '16,off topic
4366,We just did our first fight scene! Looking for feedback,35,1.7k,Sep '16,off topic
4367,Putting song lyrics in comics - any problems I should be aware of?,1.1k,3.8k,Sep '16,off topic
4368,Anyone here from Australia?,2,646,Sep '16,off topic
4369,"Hello, I’m new here and sharing my old manga - Wolf Brothers ^^",280,1.2k,Sep '16,off topic
4370,Need help with the video,2,272,Sep '16,off topic
4371,Motivate Ya: Persistence is King,268,1.4k,Sep '16,off topic
4372,Which is a better time to upload a page,0,687,Sep '16,off topic
4373,I am thinking of making a comic. Anyone want to help make one?,219,744,Sep '16,off topic
4374,Published a new short horror story just in time for my birthday :D,11,533,Sep '16,off topic
4375,How does one get a premium series on tapas?,451,820,Sep '16,off topic
4376,Free Chibi! See detailes! (closed),0,740,Sep '16,off topic
4377,"Thank you, anonymous email person!",251,710,Sep '16,off topic
4378,Ayuda con los videos,25,627,Sep '16,off topic
4379,What do you do that would be worrying if you weren’t an artist/writer?,947,2.8k,Sep '16,off topic
4380,Do you ever get a booth at Comic Conventions?,7,862,Sep '16,off topic
4381,Does anyone do any challenges?,515,1.0k,Sep '16,off topic
4382,Who is going to the NYCC,6,629,Sep '16,off topic
4383,Help needed for new series,331,587,Sep '16,off topic
4384,A Stupid Superman and a Broke Batman,2,571,Sep '16,off topic
4385,What does this message want from me?,340,536,Sep '16,off topic
4386,PLEASE check out my Webcomic: KamenLife,17,763,Sep '16,off topic
4387,What series have you give up on lately and why?,557,1.6k,Sep '16,off topic
4388,What are your top 2 Social media sites?,56,1.5k,Sep '16,off topic
4389,I just announced no more updates on smackjeeves,1.2k,1.2k,Sep '16,off topic
4390,What cliches and tropes annoy you when it comes to content creation?,20,2.7k,Sep '16,off topic
4391,Web Comics is a hard life!,957,1.6k,Sep '16,off topic
4392,Anyone here play mystic messenger?,18,1.7k,Sep '16,off topic
4393,Let’s be friends!,661,981,Sep '16,off topic
4394,Do you do other kinds of art? If so share!,81,3.0k,Sep '16,off topic
4395,Check Out My New Novel Fedora!,5.2k,881,Aug '16,off topic
4396,Share your pet pictures!,11,2.5k,Aug '16,off topic
4397,You MUST choose!,482,2.3k,Aug '16,off topic
4398,Drawing your characters (2/2),12,1.5k,Aug '16,off topic
4399,100 milliards d’immortels - Radio Zero sur Ulule,428,569,Aug '16,off topic
4400,[ post closed. thank you ],7,795,Aug '16,off topic
4401,Clip Studio Sale- Sept 2017,398,694,Aug '16,off topic
4402,I really dig those “Thanks for Subscribing” images. But I’m not so good at creating one,8,1.0k,Aug '16,off topic
4403,“Every story is a morality play.”,371,2.6k,Aug '16,off topic
4404,"Has anyone ever pitched a comic to a publisher, Major or Indie?",21,1.3k,Aug '16,off topic
4405,Anyone Else Feel Like Social Media is a Waste of Time? (As a Content Creator),2.7k,2.2k,Aug '16,off topic
4406,Sick + wanting to create,4,1.3k,Aug '16,off topic
4407,Are any creators here dating each other?,727,1.0k,Aug '16,off topic
4408,I uhh… just wanna know how to post a gif.,34,795,Aug '16,off topic
4409,What do you feel about technology?,1.2k,857,Aug '16,off topic
4410,“Art is a conversation”,11,2.0k,Aug '16,off topic
4411,"Writers, have some fun!",559,832,Aug '16,off topic
4412,Do you prefer happy or sad or bittersweet endings,102,2.9k,Aug '16,off topic
4413,When is the time to suggest kickstarter,2.1k,1.2k,Aug '16,off topic
4414,When Do You Post Poll,38,896,Aug '16,off topic
4415,"Idyll Haven: Crimson Silence, Chapter III now available. Feedback requested",1.0k,578,Aug '16,off topic
4416,Alright you guys are starting to scare me,40,2.3k,Aug '16,off topic
4417,Come party…err panel with us at the San Francisco Comic Con!,942,1.9k,Aug '16,off topic
4418,The No Context Game,15,1.3k,Aug '16,off topic
4419,Do your comic characters have a theme/image song?,577,1.2k,Aug '16,off topic
4420,No keyboard… Ughhhhhh,10,601,Aug '16,off topic
4421,Just finished the first Saga of my comic with over 23 chapters if anyone feels like reading a somewhat complete story,1.2k,273,Aug '16,off topic
4422,Does anyone have any examples of,175,370,Aug '16,off topic
4423,Low subs this week,3.0k,697,Aug '16,off topic
4424,Comic Teaser Trailer,8,1.2k,Aug '16,off topic
4425,Comic reading recommendations,387,900,Aug '16,off topic
4426,Looking for Comics to Read,52,3.4k,Aug '16,off topic
4427,Ever Run Into An “Alt Universe” Version of Your Character?,2.0k,1.5k,Aug '16,off topic
4428,How long have you been writing/drawing?,10,2.0k,Aug '16,off topic
4429,Your personal worst Earworm,405,2.5k,Aug '16,off topic
4430,Why new web comics aren’t getting subscribers,6,3.7k,Aug '16,off topic
4431,Small Press Expo 2017! Who’s going?,349,276,Aug '16,off topic
4432,"Now for the opposite, your best earworm",5,1.1k,Aug '16,off topic
4433,How To Do Commissions?,448,873,Aug '16,off topic
4434,"Sketching your characters, again (closed)",8,959,Aug '16,off topic
4435,Just For Fun- Make Your Own Girl’s Love Title,442,859,Aug '16,off topic
4436,Do you ever just get so many ideas for comics,17,1.4k,Aug '16,off topic
4437,Don’t have enough subs for tipping?,459,2.3k,Aug '16,off topic
4438,Your thoughts on 2017 DuckTales,3,909,Aug '16,off topic
4439,Everdark Saga is here,440,301,Aug '16,off topic
4440,Sketching your characters (closed),14,912,Aug '16,off topic
4441,Tapioca Jump Magazine!,627,1.5k,Aug '16,off topic
4442,What is all this about Tapas letting you sell your comic? How does it work? How can I do it? Is this more recommended than having your readers pay coins to unlock episodes?,21,480,Aug '16,off topic
4443,Anybody read episode tags?,624,983,Aug '16,off topic
4444,Does anyone know of a good alternative to iMovies to use on PC?,17,417,Aug '16,off topic
4445,Keeping Readers Interested,726,1.1k,Aug '16,off topic
4446,Comment Etiquette,13,1.1k,Aug '16,off topic
4447,I finally made a Page!,582,506,Aug '16,off topic
4448,Something wrong with patreon?,0,443,Aug '16,off topic
4449,Web-Comic Merchandise,170,1.3k,Aug '16,off topic
4450,No replies to my problem,3,516,Aug '16,off topic
4451,Looking for a colourist,311,336,Aug '16,off topic
4452,DragonCon Roll Call,6,311,Aug '16,off topic
4453,"Tapas Suggestions, making comics more interactive",619,610,Aug '16,off topic
4454,Non-english speakers in Tapas,203,2.1k,Aug '16,off topic
4455,What is a college level drawing class like?,9.2k,4.7k,Aug '16,off topic
4456,Clip Studio Sale- Aug 2017,6,490,Aug '16,off topic
4457,The Top Three Things You’d Change About Tapastic?,293,3.7k,Aug '16,off topic
4458,ECLIPSE happening today ! omg!,29,912,Aug '16,off topic
4459,Feedback appreciated,852,382,Aug '16,off topic
4460,Udemy is having a sale on coures,6,234,Aug '16,off topic
4461,I told my mom I’m nonbinary and she said it’s BS and is in denial about it and refuses to believe I actually said that to her. What do I do/say now?,345,2.9k,Aug '16,off topic
4462,Historic fiction,18,878,Aug '16,off topic
4463,Obvious Explanation I’m Missing?,542,1.2k,Jul '16,off topic
4464,Where can I buy more pen nibs from (besides the pen case) for my Wacom Cintiq companion 2?,35,711,Jul '16,off topic
4465,Tapastic had a older name… Comic Panda,1.2k,2.7k,Jul '16,off topic
4466,Does Rick and Morty Inspire you?,5,1.0k,Jul '16,off topic
4467,Who wanted to make an animated cartoon?,931,2.2k,Jul '16,off topic
4468,Any Dutch comics? Nederlandse comics?,7,595,Jul '16,off topic
4469,How important are views?,405,2.0k,Jul '16,off topic
4470,How to make a fancy link?,59,594,Jul '16,off topic
4471,Lorem impsum nosis,964,811,Jul '16,off topic
4472,Do YOU use an email mailing list?,41,1.1k,Jul '16,off topic
