,Topic Title,Category,Tags,Leading Post,Post Replies,Created
10,Is there a way to find your own Reading History?,Answered,[],"I was reading an awesome story on my way home from work today and fell, with my phone, into a waist deep pot-hole/devil-puddle when getting off of the bus. I'm home dry and trying to find what I was reading on my phone, but can't. 
I got so deep into the comic I was reading that I forgot to favorite any of the pages or bookmark the story; I usually do that on the second read through. And will now endeavor to bookmark anything that looks even remotely interesting from now on!
Does anyone know if there's a way to find recently read comics? 
And if not, how would I go about asking for this feature from Tapas? I just want a tab for: ""Recently Read"", ""Continue Reading"", or just a plain old ""Reading History"".","[""I don't really use my phone to read comics, so I can't help with that.But do tell what you remember from the comic. Describe it here, and I'm sure someone knows the title and will link it to you."", 'If you were reading on a browser, it might be in your Browser History. If you were on the app or Private mode, I would recommend creating a thread describing the story and asking if anyone recognizes it.', ""On the Tapas app, you can go to the Your Library menu tab and the first thing you'll see is the Recent tab. I dunno about the browser version of Tapas though"", 'Thank you guys for replying! <3\nI found the ""Recent"" tab in the app and can finally finish reading that awesome comic I found! \nI hope they add a ""recent"" tab to the desktop site as well! Once again, Thanks for your awesome and informative replies!!!  ', ""Ok so there was this BL comic I was reading but I don't remember if it was on tappytoon or tapas. All I remember was there was this boy and he was with his friend telling him he was leaving this guy. And another part was he was leaving this bar but he got attacked and some guy saved him but he had him locked in his house. \n16255591543706262915893354566777.jpg1808x2419 826 KB\n""]",10/8/2018 4:46
11,Hi I’m new to Tapas,Answered,[],"Hi I'm new to Tapas, and I've recently published a novel. I'm trying to figure out where I can add the ""Support"" button? I can't seem to find it.","['You have to reach 250 subs first', 'Thank you! I was confused ', 'No problem, I love to help! ', ""\n\nBAFr:\nHi I'm new to Tapas, and I've recently published a novel.\nWelcome to Tapas,\nAdd a link to your novel here for people on this forum to find and possibly subscribe to your work.\nCopy the url of your novel series and paste it here.\nCheers""]",7/1/2021 22:36
12,"My account milestone was reset, support button is also missing",Answered,[],"Good day @victoria1 I would just like to report a problem with my account's dashboard:
Before I updated my comic, everything was fine including my dashboeard however, after I updated a new episode, it appeared like this:

Tapas account reset.jpg1366x638 81.4 KB

Tapas account reset 2.jpg1366x689 79.8 KB

 As you can see, I can't even view the total support or revenue as well, I already have 2.6k subs, so when I pressed the next milestone button, it doesn't do anything at allAlso my support button on my profile is missing as well -- I was just informed by one of my readers on my socials, because they can't find the support button at the bottom of the screen or the ad banner that links to my support at the end of the episode which is I think  was also caused by the  milestone reset as well:

tapas support 3.jpg1366x696 180 KB

tapas support 4.jpg1366x695 206 KB

I hope anyone can look through this and can help me 
Thank you","['Hi,Update: my dashboard is already fixed but or some reason the support button is not appearing when I view my comic, is it supposed to appear like that for creators?\nTapas account reset 4.jpg1366x691 127 KB\n', ""Oh Ok thank you ^^anyway there's no problem now thank you again for looking through this.This thread can be closed now ^^""]",6/28/2021 12:47
13,Custom ad banner?,Answered,[],"I just saw this option while i was revamping my comic’s cover/etc.What are you supposed to put there? Like a patreon/kofi link, or is it an ad for the comic that is shown elsewhere?","[""the custom add banner allows for you to plug link to any of your own sites like other social media, patreon or ko-fi as you mentioned it'll be shown i think below your comic updates on desktop and mobile and readers can click it if they so choose"", 'Thank you very much for answering!!']",6/22/2021 7:57
14,Comic using screenshots from the Sims 4? (resolved),Answered,[],(removed due to sufficient answers to my original questions),"[""pretty sure that'd be a one way ticket to getting your work hidden on the site and this is coming from someone whose stumbled upon gacha life and lego comics.\nlike no ones gonna stop you but you wont be able to like...monetize or anything you'd just be posting to post. as for gaining a readership who knows"", ""I would advise using Sims 4 only within a small scope. I myself will build sets for backgrounds in my comic, then screenshot the angle I need, and from there strip the lines and draw over any changes to make quick background line work, similar to how many comic artists use 3D modelers. However, the the characters, colors, and even much of the line art itself is revised to fit within my art style. While the Sims 4 can be great for set building, perspective angles, and even figuring out character outfits, I don't recommend using it for the entirety of a comic,.\nThis is not just because the art itself would not be coming from you, but rather a company as well as possible modders, but EA is also extremely intense over copyright infringements. While it has worked for telling stories in a blog format or on youtube videos, I don't think it would fair well in a webcomic format."", 'Thank you for the advice :D.']",6/12/2021 22:56
15,How Do I Unpublish or Delete Published Chapters?,Answered,[],"Hi Guys, 
I accidentally published a chapter out of turn, and I cannot find how to either un-publish or delete it?  The only Delete option that I see is on the scheduled, drafted chapters. 
Help?","['Got it, thank you! And twenty signs limit is here for a reason']",6/6/2021 12:57
16,Explain a vine for me,Answered,[],"can anyone explain the ""road work ahead ? i sure hope it does "" vine , it's been years and i still don't get it lol, can anyone explain it please ?","['The sign ""road work"" means that the road is being repaired, but he interprets it as ""the road is working"", as in it is doing it\'s job as a road. It\'s a pun.', 'ooohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh yeah that makes sence thats bruh', 'And then there\'s the other sign you see later along the road: ""END ROAD WORK"".Yeah, after miles & miles of detours & crappy patchwork that never seems to get finished, I wish they would end their road work.', ""Road work ahead\nthere is road work, they are literally fixing da road\nI sure hope he does\nhe is hoping there is no issue with the road, that they can still travel on it and that it won't basically toss them off the edge of a cliff.""]",6/7/2021 6:47
17,"If I edit an episode, will the likes & comments on it stay or will they be deleted?",Answered,[],"Hey ! I'd like to edit my published episodes to add a little «thanks for reading» image at the end. However, I'm worried that if I do that, it will delete the likes and comments that were on that episode. The comments are especially precious to me, so I don't want to lose them.","['Editing will not result in the loss of likes and comments.', 'As long as you edit, you should be fine! The comments and likes would only go away if you deleted the episode and then re-upload.', '@crowstories @Rhonder Thank you ! ']",6/5/2021 18:26
18,Edit: the issue is fixed,Answered,[],"What kind of glitch is this? 
Screenshot_2021-06-01-17-37-23.png720x1280 211 KB
 all I wanted to do was catch up on the stories I missed and check how my comics were doing. I even refreshed the page a couple of times and made sure I had no extra tabs open, I even tried both mobile and desktop mode on my phone and it still looks like the picture above, is anyone else having this issue?
Edit: I was able to view both my comics and the stories I subbed to when just searching them in incognito mode of my chrome browser, weird.
Second Edit: the issue was fixed, I just needed to clean my catch, my device has been having some storage issues with the catch so I have to clean it every few days.","[""I'd try clearing your cache and see if that resolves the issue."", ""This usually happens when the CSS doesn't load properly. It can sometimes be a browser cashe issue."", ""Yeah that could be the problem. I'll try clearing the cache.\nEdit: I just cleaned the catch and it did work, thanks for helping me. "", ""Yeah, I've had similar issues with other sites in the past, I'll try and clean the catch.\nEdit: I just cleaned the catch and it worked, thanks for helping. ""]",6/1/2021 20:58
19,Survey for gamers,Answered,[],"I will have 2 gamer characters. They are side characters but one of them will be more important. I am not a gamer myself so I am unsure on how to show people that they are gamer (they can’t play games for the whole duration of the comic )
If you are a gamer, please give me some insights on:What habit you might have developed from playing games? Both good and bad.Any gaming jargons you use in everyday life?Anything else?","['Gamer here also in school for game development \nWhat habit you might have developed from playing games? Both good and bad.\nIt\'s hard to say whether the habits I have were developed through gaming or not. I have ADHD and because of that I am able to hyper-focus when I play and am also good with multi-tasking, which are great for gaming, but it was not caused by gaming. Though I will say, thanks to gaming I have had an outlet for my ADHD and other things. A lot of people tend to blame gaming for their sleep schedule though, so perhaps your characters could have a bad sleep schedule. And studies show that gaming increases hand-eye coordination as well as help with team building skills.\nAny gaming jargons you use in everyday life?\nI don\'t really see gamers using gamer jargon outside of gameplay much, especially not every day so that might be pushing it a little bit. One thing I do use regularly would be saying ""happy level up"" for someone\'s birthday just because it feels better to acknowledge they have gained more XP (experience) rather than just getting older. Sometimes I do say GG (""good game"" said after a match/battle) just for the heck of it.\nAnything else?\nIf you want to portray them as gamers, I would suggest for the most part having them wear t-shirts related to gaming or other merchandise that they wear or have in their homes. They might have game related ringtones. Typically, gamers aren\'t really over-the-top when portraying themselves in public (unless you want to write them in an exaggerated way like that), so I think it will be fine just to give them gamer merch and have them complain about their daily quests and rewards going to waste because they can\'t play.', 'Thank you!! Your explanations are very detailed and your tips are great! I can confidently develop these characters now with these information. Thanks!', ""1) What habit you might have developed from playing games? Both good and bad.\nI tend to always look for ways to optimtize things, in games if I notice dashing or triangle jumping makes me move a bit faster I do that even if it is excessive... I take that into real life too which can be great for work, but not so great for like... Cooking... Which I often screw  up because I tried to make it faster.I also do things like studying statistical probability in board games and apply that to my gameplans to help deal with uncertainty.I have also developed excelent spatial memory thanks to videogames... Like i can vividly remember a hotel room I went to over 10 years ago on a trip to the beach, even though I can't remember the people that were there with me... I could actually draw you a map of the places I was too even today xDProbably my worst trait is my competitveness... When I play a game, ANY GAME, my default brain is to try 100% to win... I often have to remind minself to tone it down when playing for fun otherwise I get super anxious and irritable, especially when playing with friends.And last but not least, I move around a lot while thinking... I only noticed this recently, but sometimes when I'm like playing a game and there is a puzzle I'll often jump around or do anything I can as I try and figure it out... I noticed I do that a lot in real life too, when i'm not busy i move through every seat in the house trying to find something to entertain with.\n2) Any gaming jargons you use in everyday life?\nI actually have always tried to avoid that... I see a lot of media that trys to cater to gamers doing that and I always found that cringy, the most recent offender i saw was glitch techs, they do that ALL THE TIME (and don't get me wrong, i loved that show)... This is due to me growing up in a rural city and video games not being popular when I grew up so it was always a 'weird' thing and I was 'the weird kid' who like it... So It's a personal thing, i'm not judging anoyone, and it's totally fine to do it, I just get embarassed for myself when I try it.That being said, I do use some table top rpg jargon IRL, but that is mostly because my friend groups are entirely revolved around that... Se we often get one another when we say 'I just botched my DEX save' or 'I didn't spec my character for CHAR'\n3) Anything else?\nI would highly recomend you research gaming things by generation... As I mentioned above, my experience as a gamer growing up was a lot different than some younger folks nowadays... Diferent generations of gamers will have different priorities, likes and dislikes... Like I for instance can't stand lootboxes and excesive DLC, and the whole pay to play thing mobile games do, but a younger gamer might be totally fine with it.I would also urge you to think carefully about what each game is targeting on people... Like a person whose favorite game genre  is metroidvania or RPG (like me) will have a completely diferent personality from someone who likes FPS, the games themselves are made for different kinds of people, so different people like them... And being a 'gamer' doesn't mean you like every game ever made.\nMetroidvania and RPG players tend to not mind graphics so much and are very throrough when it comes to exploration.FPS players tend to care a lot for graphical fidelity.Platformer players tend to care in great deal about mechanics and the deliberate use of them.Puzzle players want to take their sweet time and not feel like you held their hands.MMO players are veeeeeeeery patient, detail oriented, and will be okay with repeating content.And so many other genres, like sports games, strategy games, betting games, party games... You name it...\nEssentially, look for a game's main strenghts and say 'what kind of person would like this the most? And what kind of person would play this the best?' Remember, just because you're good at a game doesn't mean you like playing it... A musician could likely demolish most rythm games, but that doesn't mean they enjoy it.\n Finally remember that there is often the unspoken rule... Don't hate the player hate the game...Games (and particularly competitive games) have a way of awakening completely different versions of us... And that version is not us, it just a part of us... So a total cinamon roll of a person IRL might think gunning down civilians in GTA is fun, and that's totally acceptable and normal.Morality in the game ≠ morality IRL\nI would also encourage you to portray different types of gamers... Like... The stereotype for the word 'gamer' is either a super enthusiatic person who is WAAAAAY to into it, or an elitist nerd who thinks he is the absolute top notch person because he can speedrun mario without dying.Those are tired old stereotypes... Not to say you can't make characters that fit them to some extent, but remember a gamer is a person too, they have a life that doesn't involve videogames."", 'Here\'s a few little things that can show that they\'re gamers:\n\nIf there\'s ever a scene in one of their rooms, you can show a glowing RGB keyboard (they\'re just colorful keyboards)\nClothing-wise, you can make parody logos or homages to famous game franchises (God of War, Kingdom Hearts, literally any first-person-shooter logo, etc)\nShowing how their personality changes in a competitive setting. I\'m a really calm and patient person in nearly all stages of life, but there\'s something about the adrenaline rush of competitive gaming that awakens the predator in me! \nI blame gaming the most for this, though writing does it to me as well, time passes by quickly when I play games, and half the time, I don\'t even notice when morning comes. For a non-gamer, it\'s like when you binge-watch a show or stay on YouTube for too long. Same energy.\nSlang-wise, I try not to use any lingo away from my friends that play games, but the occasional ""gg (good game)"" leaves my mouth when either a long task is finished, or if I\'m congratulating someone\n\nHope this helped! ^^', ""What habit you might have developed from playing games? Both good and bad.\naside from an ability to multitask i'd say my hand eye coordination is pretty good as a result alongside spotting details, recognizing patterns and pretty god spatial awareness (tho more in games than irl i can't much help being a klutz sometimes). As for bad probably the development of a poor sleep schedule staying up for in game events or just being so fixated on playing that i lose track of time.\nAny gaming jargons you use in everyday life?\nit's usually random quotes but not so much in casual conversation than as jokes among fellow gamer pals or folks who i know would recognize them. More than anything it's the phrases I start using without realizing or it's something that was in my vocab that became popularized (like sus blowing up due to among us tho it's been a part of aave for a while i think). \nAnything else?\nevery gamer is different! so what one set of folks might have as normal behavior isn't the same for another. @djourner makes a strong point about looking at different generations of gamers and types of games.\nlike in my household my mom is more an old school gamer who grew up with arcade titles like pac-man and galaga and early home consoles like the NES. meanwhile i'm in the section a little while after with playstation, wii, xbox and switch and my preferences bounce around from racing to competitive co-op, action/adventure and the occasional rpg or dungeon crawler (depending on play style). and my younger sibling is the mobile games type with the few console titles being like pgr racing, surf's up or the mario & sonic olympic titles. it's different for everyone.\nalso wanna add while we don't live in gaming merch it's not uncommon for consoles to show up in a space or stuff like glowing keyboards or things associated with a certain franchise; think funko pops, figmas, tshirts or keychains. even notebooks slip into the mix now and then"", 'What habit you might have developed from playing games? Both good and bad.\'\n-unbelievable carpal tunnel-A lot of people who play games are really good at playing musical instruments--makes sense because we\'re kinetic. Either the music training influenced the way we play, or the other way around--it seems to work together to improve both skills. (so long as you don\'t get carpal tunnel) -Spreadsheets. If you get into games that have a lot of numbers, like card games or MMO\'s you gotta use excel to really figure out what your DPS is. So we like spreadsheets.-Listening to video game playlists, especially of very indie games no one\'s heard of but had a bangin soundtrack-Coding and breaking your computer: sometimes to get an old PC game to work, you just gotta...destroy your computer a little bit. Don\'t worry about it. It\'s fine.-Every person who likes games that much has made a couple games at some point. They lie unfinished in my hard drive but yo I even took a few classes about it, haha.\nAny gaming jargons you use in everyday life?\n-Well I\'d never use the word gamer! haha, it\'s kind of a hated word, honestly, especially if you\'re a girl, being called a ""gamer girl"" is the freakin worst. It\'s a word that marketers use on kids, so it\'s very condescending if you\'re an adult who enjoys games. If you\'re a woman who is constantly ignored by marketing at large then you doubly hate it. When gamers use it, it\'s usually as a joke to make fun of that type of aggressive marketing.\nAs for other things...there are rare instances I\'ve used jargon, but it\'s rare. Because life isn\'t like a video game, and when I use it, I do it in a joking way. I\'m never serious about using these words.:\n-Strats: anything I do efficiently I\'ll call my Cool Strats, but as a joke.-Speedrun: Most people know what a speedrun is now. So you can use it for things that aren\'t video games but are done really fast.-""casual"": I will sometimes say ""what a casual"" about things that aren\'t games as a joke since the word ""Casual"" has become such an overused insult that it\'s lost it\'s bite.-""cheevo"" for when you get an unexpected prize.\nBut I\'m having a hard time thinking what else I\'d say because for other things I try to keep video game jargon within a video game community. I don\'t really say it out loud. A lot of the jargon is through typing, said in chat (like ""F"" for respects)\nAnything else?\nEvery gaming community has completely different jargon. The fighting game community speaks differently than someone else who is from a Card Playing community or someone else who speedruns Zelda. So, you can just watch em on twitch to get a sense of how they speak. A Streamer will have a much higher tendency to speak in video game jargon, because theyknow their audience plays those games, too, so you\'ll get more notes on words to use.', ""@djourner @Oto_Kouda @VibrantFox @rajillustration\nWow thank you guys!! Lots of great tips! So I guess I can conlude these:\n\nSince these characters won't be shown to play games and won't be told as gamers, wearing merchandise is a good hint toward them being gamers.\nTheir ages. Good point and I missed to write it in my post. One of them will be 21-22 yo while the other will be 27-28. The older one will play PC games and the younger one plays both PC and mobile games. Thanks for pointing that age can make difference, so I know what to research again \nCompetitiveness and good team work are very good traits that I can use for these characters.\nI'll be using GG once or twice in the comic \nI'll also be watching game streams for more studying. Thanks for suggesting this!\n\nThank you so much! These are great! "", 'Habits: I imitate the sounds of games and make my brother laugh', ""What habit you might have developed from playing games? Both good and bad.I like running everywhere \nMultitasking is something I developed too. Sometimes I listen to music, draw and play games (though that's mainly with Sims and Minecraft)\nI also like doing things quickly so I've memorised quite a lot of keyboard shortcuts to make using the computer, and by extension digital art faster\nI give up easily  mainly when it comes to games and that's why I don't usually play games with boss fights\nWhen I'm playing a game I do tend to hyperfocus and once I even played for 12 hours straight without realisingAny gaming jargons you use in everyday life?SpeedrunGamer mode\nAnything else?The types of games I usually play are The Sims (2 & 3, I hate 4), Minecraft, Oblivion, Hades (though I suck at it) Morrowind, DDR, Stepmania, Zelda (I also suck at it )\nI don't own much gaming merch only a poster, some stickers, a keychain and a couple of t shirts""]",5/27/2021 21:02
